
================================================================================
       Inexact Proximal Gradient Type Method   (version:0.1 (2021-09-17))  
================================================================================
Problem Summary: Excuted at 2021-10-1 21:44
Dataset:.......................................mushrooms
Data Size:......................................n=8124, p=112
Loss Function:..................................Logistic
Regularizer:....................................Overlapping Group L1
Penalty Parameter:..............................lambda=0.0095
Number of groups:..............................13

Algorithm Parameters:
Termination Conditions: accuracy: 1e-06 | optim scaled: False | time limits:3600.0 | iteration limits:100000
   183 3.161e-01 6.281e+00 | 6.548e-04    3 desired 1.127e-01    0 +1.031e-07 +1.969e-07    0    13 |    1   5.000e-01 3.274e-04 |
   184 3.161e-01 5.025e+00 | 5.162e-04    3 desired 1.364e-01    0 +5.925e-08 +1.245e-07    0    13 |    0   1.000e+00 5.162e-04 |
   185 3.161e-01 5.527e+00 | 5.525e-04    4 desired 1.815e-01    0 +1.158e-07 +1.420e-07    0    13 |    1   5.000e-01 2.763e-04 |
   186 3.161e-01 4.422e+00 | 4.363e-04    4 desired 1.208e-01    1 +1.107e-08 +8.894e-08    0    13 |    0   1.000e+00 4.363e-04 |
   187 3.161e-01 4.864e+00 | 4.685e-04    3 desired 1.462e-01    0 +5.547e-08 +1.027e-07    0    13 |    0   1.000e+00 4.685e-04 |
   188 3.161e-01 5.350e+00 | 5.019e-04    4 desired 9.727e-02    1 +9.341e-09 +1.175e-07    0    13 |    0   1.000e+00 5.019e-04 |
   189 3.161e-01 5.885e+00 | 5.363e-04    3 desired 1.177e-01    0 +9.120e-08 +1.331e-07    0    13 |    4   6.250e-02 3.352e-05 |
   190 3.161e-01 4.708e+00 | 4.289e-04    1 desired 1.177e-01    0 +7.471e-08 +8.605e-08    0    13 |   28   3.725e-09 1.598e-12 |
   191 3.161e-01 3.767e+00 | 3.435e-04    1 desired 1.177e-01    0 +3.537e-08 +5.449e-08    0    13 |    0   1.000e+00 3.435e-04 |
   192 3.161e-01 4.143e+00 | 3.703e-04    4 desired 1.567e-01    0 +3.116e-08 +6.386e-08    0    13 |    0   1.000e+00 3.703e-04 |
   193 3.161e-01 4.558e+00 | 3.983e-04    3 desired 1.896e-01    0 +6.280e-08 +7.418e-08    0    13 |    0   1.000e+00 3.983e-04 |
   194 3.161e-01 5.013e+00 | 4.274e-04    3 desired 1.147e-01    1 +4.277e-08 +8.539e-08    0    13 |    0   1.000e+00 4.274e-04 |
   195 3.161e-01 5.515e+00 | 4.575e-04    3 desired 1.388e-01    0 +5.197e-08 +9.739e-08    0    13 |    0   1.000e+00 4.575e-04 |
   196 3.161e-01 6.066e+00 | 4.884e-04    3 desired 8.395e-02    1 +2.110e-08 +1.100e-07    0    13 |    0   1.000e+00 4.884e-04 |
   197 3.161e-01 6.673e+00 | 5.198e-04    3 desired 1.016e-01    0 +1.125e-07 +1.230e-07    0    13 |   32   2.328e-10 1.210e-13 |
   198 3.161e-01 5.338e+00 | 4.165e-04    1 desired 1.016e-01    0 +4.548e-08 +8.089e-08    0    13 |    0   1.000e+00 4.165e-04 |
   199 3.161e-01 5.872e+00 | 4.451e-04    3 desired 1.229e-01    0 +6.416e-08 +9.171e-08    0    13 |    0   1.000e+00 4.451e-04 |
 Iters.   Obj.    alphak   |  aoptim   its.   Flag  Stepsize  baks    Gap       tarGap    #pz  #pnz | baks    stepsize  |dtaken| |
   200 3.161e-01 6.459e+00 | 4.743e-04    4 desired 8.180e-02    1 +1.520e-08 +1.029e-07    0    13 |    0   1.000e+00 4.743e-04 |
   201 3.161e-01 7.105e+00 | 5.037e-04    3 desired 9.898e-02    0 +9.374e-08 +1.143e-07    0    13 |    4   6.250e-02 3.148e-05 |
   202 3.161e-01 5.684e+00 | 4.027e-04    2 desired 1.089e-01    0 +3.275e-08 +7.530e-08    0    13 |    0   1.000e+00 4.027e-04 |
   203 3.161e-01 6.253e+00 | 4.296e-04    3 desired 1.317e-01    0 +6.808e-08 +8.480e-08    0    13 |    1   5.000e-01 2.148e-04 |
   204 3.161e-01 5.002e+00 | 3.386e-04    3 desired 1.594e-01    0 +2.262e-08 +5.360e-08    0    13 |    0   1.000e+00 3.386e-04 |
   205 3.161e-01 5.502e+00 | 3.625e-04    3 desired 9.644e-02    1 +2.067e-08 +6.116e-08    0    13 |    0   1.000e+00 3.625e-04 |
   206 3.161e-01 6.053e+00 | 3.870e-04    3 desired 1.167e-01    0 +6.159e-08 +6.910e-08    0    13 |    3   1.250e-01 4.837e-05 |
   207 3.161e-01 4.842e+00 | 3.089e-04    2 desired 1.284e-01    0 +3.245e-08 +4.463e-08    0    13 |    0   1.000e+00 3.089e-04 |
   208 3.161e-01 5.326e+00 | 3.310e-04    3 desired 1.553e-01    0 +4.787e-08 +5.109e-08    0    13 |    0   1.000e+00 3.310e-04 |
   209 3.161e-01 5.859e+00 | 3.537e-04    3 desired 9.397e-02    1 +2.936e-08 +5.791e-08    0    13 |    0   1.000e+00 3.537e-04 |
   210 3.161e-01 6.445e+00 | 3.768e-04    3 desired 1.137e-01    0 +5.451e-08 +6.500e-08    0    13 |    1   5.000e-01 1.884e-04 |
   211 3.161e-01 5.156e+00 | 2.969e-04    3 desired 1.376e-01    0 +2.992e-08 +4.118e-08    0    13 |    0   1.000e+00 2.969e-04 |
   212 3.161e-01 5.671e+00 | 3.176e-04    4 desired 9.156e-02    1 +6.924e-09 +4.684e-08    0    13 |    0   1.000e+00 3.176e-04 |
   213 3.161e-01 6.239e+00 | 3.388e-04    4 desired 1.219e-01    0 +1.660e-08 +5.275e-08    0    13 |    0   1.000e+00 3.388e-04 |
   214 3.161e-01 6.862e+00 | 3.602e-04    3 desired 7.373e-02    1 +1.685e-08 +5.881e-08    0    13 |    0   1.000e+00 3.602e-04 |
   215 3.161e-01 7.549e+00 | 3.817e-04    4 desired 9.813e-02    0 +2.880e-08 +6.486e-08    0    13 |    0   1.000e+00 3.817e-04 |
   216 3.161e-01 8.304e+00 | 4.030e-04    4 desired 6.531e-02    1 +2.422e-08 +7.072e-08    0    13 |    0   1.000e+00 4.030e-04 |
   217 3.161e-01 9.134e+00 | 4.237e-04    4 desired 8.692e-02    0 +2.890e-08 +7.617e-08    0    13 |    0   1.000e+00 4.237e-04 |
   218 3.161e-01 1.005e+01 | 4.434e-04    3 desired 5.259e-02    1 +4.504e-08 +8.102e-08    0    13 |    0   1.000e+00 4.434e-04 |
   219 3.161e-01 1.105e+01 | 4.617e-04    4 desired 7.000e-02    0 +4.750e-08 +8.498e-08    0    13 |    0   1.000e+00 4.617e-04 |
   220 3.161e-01 1.216e+01 | 4.782e-04    3 desired 4.235e-02    1 +4.456e-08 +8.790e-08    0    13 |    0   1.000e+00 4.782e-04 |
   221 3.161e-01 1.337e+01 | 4.924e-04    5 desired 6.200e-02    0 +3.629e-08 +8.955e-08    0    13 |    0   1.000e+00 4.924e-04 |
   222 3.161e-01 1.471e+01 | 5.060e-04    3 desired 3.751e-02    1 +8.751e-08 +9.056e-08    0    13 |    2   2.500e-01 1.265e-04 |
   223 3.161e-01 1.177e+01 | 3.961e-04    6 desired 6.041e-02    0 +4.282e-08 +6.108e-08    0    13 |    0   1.000e+00 3.961e-04 |
   224 3.161e-01 1.295e+01 | 4.086e-04    4 desired 4.020e-02    1 +3.002e-08 +6.253e-08    0    13 |    0   1.000e+00 4.086e-04 |
   225 3.161e-01 1.424e+01 | 4.191e-04    4 desired 5.351e-02    0 +5.905e-08 +6.308e-08    0    13 |    2   2.500e-01 1.048e-04 |
   226 3.161e-01 1.139e+01 | 3.299e-04    4 desired 7.122e-02    0 +2.579e-08 +4.290e-08    0    13 |    0   1.000e+00 3.299e-04 |
   227 3.161e-01 1.253e+01 | 3.410e-04    4 desired 4.309e-02    1 +1.749e-08 +4.415e-08    0    13 |    0   1.000e+00 3.410e-04 |
   228 3.161e-01 1.378e+01 | 3.503e-04    4 desired 5.735e-02    0 +3.501e-08 +4.472e-08    0    13 |    9   1.953e-03 6.841e-07 |
   229 3.161e-01 1.103e+01 | 2.811e-04    1 desired 5.735e-02    0 +1.846e-08 +3.152e-08    0    13 |    0   1.000e+00 2.811e-04 |
   230 3.161e-01 1.213e+01 | 2.912e-04    6 desired 4.618e-02    1 +1.409e-08 +3.263e-08    0    13 |    0   1.000e+00 2.912e-04 |
   231 3.161e-01 1.334e+01 | 3.000e-04    4 desired 6.147e-02    0 +2.704e-08 +3.328e-08    0    13 |    3   1.250e-01 3.750e-05 |
   232 3.161e-01 1.067e+01 | 2.386e-04    4 desired 8.182e-02    0 +1.088e-08 +2.298e-08    0    13 |    0   1.000e+00 2.386e-04 |
   233 3.161e-01 1.174e+01 | 2.477e-04    4 desired 4.950e-02    1 +1.928e-08 +2.392e-08    0    13 |    2   2.500e-01 6.193e-05 |
   234 3.161e-01 9.393e+00 | 1.956e-04    5 desired 7.247e-02    0 +1.272e-08 +1.611e-08    0    13 |    0   1.000e+00 1.956e-04 |
   235 3.161e-01 1.033e+01 | 2.045e-04    5 desired 5.305e-02    1 +9.914e-09 +1.707e-08    0    13 |    0   1.000e+00 2.045e-04 |
   236 3.161e-01 1.137e+01 | 2.126e-04    5 desired 7.768e-02    0 +1.198e-08 +1.784e-08    0    13 |    0   1.000e+00 2.126e-04 |
   237 3.161e-01 1.250e+01 | 2.200e-04    3 desired 4.272e-02    1 +1.768e-08 +1.839e-08    0    13 |    1   5.000e-01 1.100e-04 |
   238 3.161e-01 1.000e+01 | 1.707e-04    7 desired 7.568e-02    0 +6.546e-09 +1.203e-08    0    13 |    0   1.000e+00 1.707e-04 |
   239 3.161e-01 1.100e+01 | 1.780e-04    5 desired 5.037e-02    1 +3.763e-09 +1.265e-08    0    13 |    0   1.000e+00 1.780e-04 |
 Iters.   Obj.    alphak   |  aoptim   its.   Flag  Stepsize  baks    Gap       tarGap    #pz  #pnz | baks    stepsize  |dtaken| |
   240 3.161e-01 1.210e+01 | 1.847e-04    6 desired 8.112e-02    0 +1.264e-08 +1.314e-08    0    13 |    3   1.250e-01 2.309e-05 |
   241 3.161e-01 9.682e+00 | 1.468e-04    5 desired 5.938e-02    1 +3.491e-09 +8.988e-09    0    13 |    0   1.000e+00 1.468e-04 |
   242 3.161e-01 1.065e+01 | 1.536e-04    5 desired 8.694e-02    0 +7.625e-09 +9.527e-09    0    13 |   27   7.451e-09 1.144e-12 |
   243 3.161e-01 8.520e+00 | 1.232e-04    1 desired 8.694e-02    0 +3.904e-09 +6.565e-09    0    13 |    0   1.000e+00 1.232e-04 |
   244 3.161e-01 9.372e+00 | 1.296e-04    5 desired 5.786e-02    1 +5.721e-09 +7.075e-09    0    13 |    1   5.000e-01 6.481e-05 |
   245 3.161e-01 7.498e+00 | 1.009e-04    7 desired 1.025e-01    0 +3.096e-09 +4.538e-09    0    13 |    0   1.000e+00 1.009e-04 |
   246 3.161e-01 8.247e+00 | 1.066e-04    5 desired 6.822e-02    1 +2.943e-09 +4.952e-09    0    13 |    0   1.000e+00 1.066e-04 |
   247 3.161e-01 9.072e+00 | 1.121e-04    5 desired 9.987e-02    0 +3.649e-09 +5.343e-09    0    13 |    0   1.000e+00 1.121e-04 |
   248 3.161e-01 9.979e+00 | 1.174e-04    4 desired 6.042e-02    1 +4.074e-09 +5.691e-09    0    13 |    0   1.000e+00 1.174e-04 |
   249 3.161e-01 1.098e+01 | 1.225e-04    8 desired 5.887e-02    1 +4.735e-09 +5.997e-09    0    13 |    0   1.000e+00 1.225e-04 |
   250 3.161e-01 1.208e+01 | 1.276e-04    6 desired 4.310e-02    1 +4.475e-09 +6.272e-09    0    13 |    0   1.000e+00 1.276e-04 |
   251 3.161e-01 1.328e+01 | 1.351e-04    6 desired 6.941e-02    0 +5.599e-09 +6.765e-09    0    13 |    0   1.000e+00 1.351e-04 |
   252 3.161e-01 1.461e+01 | 1.586e-04    7 desired 5.589e-02    1 +6.798e-09 +8.923e-09    0    13 |    1   5.000e-01 7.929e-05 |
   253 3.161e-01 1.169e+01 | 1.165e-04    7 desired 4.501e-02    1 +4.312e-09 +5.302e-09    0    13 |    0   1.000e+00 1.165e-04 |
   254 3.161e-01 1.286e+01 | 1.548e-04   10 desired 4.824e-02    1 +3.930e-09 +8.998e-09    0    13 |    0   1.000e+00 1.548e-04 |
   255 3.161e-01 1.414e+01 | 2.869e-04    7 desired 3.885e-02    1 +1.972e-08 +2.966e-08    0    13 |    2   2.500e-01 7.173e-05 |
   256 3.161e-01 1.131e+01 | 9.148e-05   10 desired 9.160e-02    0 +2.192e-09 +3.307e-09    0    13 |    0   1.000e+00 9.148e-05 |
   257 3.161e-01 1.245e+01 | 1.084e-04   11 desired 4.909e-02    2 +2.369e-09 +4.473e-09    0    13 |    0   1.000e+00 1.084e-04 |
   258 3.161e-01 1.369e+01 | 1.679e-04    7 desired 3.953e-02    1 +9.815e-09 +1.031e-08    0    13 |    2   2.500e-01 4.199e-05 |
   259 3.161e-01 1.095e+01 | 7.455e-05   10 desired 9.320e-02    0 +1.168e-09 +2.223e-09    0    13 |    0   1.000e+00 7.455e-05 |
   260 3.161e-01 1.205e+01 | 8.305e-05   12 desired 5.494e-02    2 +1.554e-09 +2.661e-09    0    13 |    0   1.000e+00 8.305e-05 |
   261 3.161e-01 1.325e+01 | 1.108e-04    8 desired 4.867e-02    1 +3.878e-09 +4.548e-09    0    13 |    2   2.500e-01 2.769e-05 |
   262 3.161e-01 1.060e+01 | 6.187e-05    8 desired 9.484e-02    0 +1.160e-09 +1.549e-09    0    13 |    0   1.000e+00 6.187e-05 |
   263 3.161e-01 1.166e+01 | 6.678e-05   40 desired 7.571e-02    5 +1.124e-09 +1.742e-09    0    13 |    0   1.000e+00 6.678e-05 |
   264 3.161e-01 1.283e+01 | 8.017e-05    8 desired 6.707e-02    1 +1.701e-09 +2.417e-09    0    13 |    1   5.000e-01 4.009e-05 |
   265 3.161e-01 1.026e+01 | 5.508e-05   10 desired 7.188e-02    1 +8.700e-10 +1.242e-09    0    13 |    0   1.000e+00 5.508e-05 |
   266 3.161e-01 1.129e+01 | 6.547e-05    8 desired 6.367e-02    1 +1.377e-09 +1.696e-09    0    13 |    1   5.000e-01 3.274e-05 |
   267 3.161e-01 9.031e+00 | 4.295e-05   96 desired 9.324e-02   11 +4.576e-10 +7.854e-10    0    13 |    1   5.000e-01 2.147e-05 |
   268 3.161e-01 7.225e+00 | 3.204e-05    9 desired 9.085e-02    1 +3.088e-10 +4.609e-10    0    13 |    0   1.000e+00 3.204e-05 |
   269 3.161e-01 7.948e+00 | 3.387e-05    8 desired 8.047e-02    1 +2.505e-10 +5.049e-10    0    13 |    0   1.000e+00 3.387e-05 |
   270 3.161e-01 8.742e+00 | 3.570e-05   11 desired 9.487e-02    1 +5.452e-10 +5.477e-10    0    13 |    4   6.250e-02 2.232e-06 |
   271 3.161e-01 6.994e+00 | 2.854e-05   18 desired 9.908e-02    2 +2.293e-10 +3.679e-10    0    13 |    0   1.000e+00 2.854e-05 |
   272 3.161e-01 7.693e+00 | 3.021e-05    7 desired 7.978e-02    1 +2.739e-10 +4.045e-10    0    13 |    0   1.000e+00 3.021e-05 |
   273 3.161e-01 8.463e+00 | 3.187e-05   21 desired 1.109e-01    2 +4.226e-10 +4.403e-10    0    13 |    1   5.000e-01 1.594e-05 |
   274 3.161e-01 6.770e+00 | 2.496e-05    8 desired 9.823e-02    1 +1.775e-10 +2.831e-10    0    13 |    0   1.000e+00 2.496e-05 |
   275 3.161e-01 7.447e+00 | 2.647e-05   10 desired 1.053e-01    1 +1.934e-10 +3.127e-10    0    13 |    0   1.000e+00 2.647e-05 |
   276 3.161e-01 8.192e+00 | 2.796e-05    6 desired 7.707e-02    1 +2.838e-10 +3.415e-10    0    13 |    0   1.000e+00 2.796e-05 |
   277 3.161e-01 9.011e+00 | 2.941e-05   12 desired 9.995e-02    1 +2.617e-10 +3.686e-10    0    13 |    0   1.000e+00 2.941e-05 |
   278 3.161e-01 9.912e+00 | 3.080e-05    6 desired 7.317e-02    1 +2.698e-10 +3.927e-10    0    13 |    0   1.000e+00 3.080e-05 |
   279 3.161e-01 1.090e+01 | 3.210e-05    8 desired 6.481e-02    1 +2.793e-10 +4.129e-10    0    13 |    0   1.000e+00 3.210e-05 |
 Iters.   Obj.    alphak   |  aoptim   its.   Flag  Stepsize  baks    Gap       tarGap    #pz  #pnz | baks    stepsize  |dtaken| |
   280 3.161e-01 1.199e+01 | 3.327e-05    8 desired 5.741e-02    1 +3.470e-10 +4.278e-10    0    13 |    0   1.000e+00 3.327e-05 |
   281 3.161e-01 1.319e+01 | 3.431e-05    9 desired 5.594e-02    1 +3.531e-10 +4.374e-10    0    13 |    0   1.000e+00 3.431e-05 |
   282 3.161e-01 1.451e+01 | 3.528e-05    9 desired 5.450e-02    1 +4.215e-10 +4.431e-10    0    13 |    0   1.000e+00 3.528e-05 |
   283 3.161e-01 1.596e+01 | 3.728e-05    8 desired 4.828e-02    1 +4.588e-10 +4.725e-10    0    13 |    0   1.000e+00 3.728e-05 |
   284 3.161e-01 1.756e+01 | 4.853e-05   13 desired 6.887e-02    1 +5.980e-10 +7.626e-10    0    13 |    1   5.000e-01 2.427e-05 |
   285 3.161e-01 1.405e+01 | 3.968e-05   11 desired 8.120e-02    1 +5.663e-10 +5.691e-10    0    13 |    1   5.000e-01 1.984e-05 |
   286 3.161e-01 1.124e+01 | 2.693e-05   42 desired 7.844e-02    5 +2.623e-10 +2.873e-10    0    13 |    3   1.250e-01 3.366e-06 |
   287 3.161e-01 8.991e+00 | 1.910e-05   11 desired 9.248e-02    1 +1.343e-10 +1.555e-10    0    13 |    0   1.000e+00 1.910e-05 |
   288 3.161e-01 9.890e+00 | 2.187e-05   22 desired 6.427e-02    3 +1.289e-10 +1.980e-10    0    13 |    0   1.000e+00 2.187e-05 |
   289 3.161e-01 1.088e+01 | 2.803e-05   13 desired 9.169e-02    1 +3.053e-10 +3.150e-10    0    13 |    3   1.250e-01 3.503e-06 |
   290 3.161e-01 8.703e+00 | 1.862e-05    7 desired 7.383e-02    1 +1.228e-10 +1.491e-10    0    13 |    0   1.000e+00 1.862e-05 |
   291 3.161e-01 9.573e+00 | 2.200e-05   14 desired 1.159e-01    1 +1.492e-10 +2.025e-10    0    13 |    1   5.000e-01 1.100e-05 |
   292 3.161e-01 7.659e+00 | 1.246e-05   13 desired 1.653e-01    1 +6.820e-11 +6.886e-11    0    13 |    0   1.000e+00 1.246e-05 |
   293 3.161e-01 8.424e+00 | 1.319e-05   10 desired 8.052e-02    2 +6.146e-11 +7.550e-11    0    13 |    0   1.000e+00 1.319e-05 |
   294 3.161e-01 9.267e+00 | 1.407e-05   12 desired 1.044e-01    1 +7.058e-11 +8.364e-11    0    13 |    0   1.000e+00 1.407e-05 |
   295 3.161e-01 1.019e+01 | 1.544e-05   23 desired 7.983e-02    3 +6.772e-11 +9.774e-11    0    13 |    0   1.000e+00 1.544e-05 |
   296 3.161e-01 1.121e+01 | 1.829e-05   26 desired 8.123e-02    3 +8.805e-11 +1.327e-10    0    13 |    1   5.000e-01 9.147e-06 |
   297 3.161e-01 8.970e+00 | 1.198e-05   14 desired 1.275e-01    1 +5.575e-11 +6.120e-11    0    13 |    0   1.000e+00 1.198e-05 |
   298 3.161e-01 9.867e+00 | 1.304e-05 1256 desired 1.011e-01  152 +6.385e-11 +7.048e-11    0    13 |    0   1.000e+00 1.304e-05 |
   299 3.161e-01 1.085e+01 | 1.524e-05  253 desired 6.619e-02   31 +6.954e-11 +9.323e-11    0    13 |    0   1.000e+00 1.524e-05 |
   300 3.161e-01 1.194e+01 | 2.098e-05   14 desired 1.039e-01    1 +1.529e-10 +1.704e-10    0    13 |    3   1.250e-01 2.623e-06 |
   301 3.161e-01 9.552e+00 | 1.336e-05    8 desired 9.201e-02    1 +6.618e-11 +7.478e-11    0    13 |    0   1.000e+00 1.336e-05 |
   302 3.161e-01 1.051e+01 | 1.729e-05  595 desired 7.882e-02   72 +9.479e-11 +1.214e-10    0    13 |    1   5.000e-01 8.647e-06 |
   303 3.161e-01 8.405e+00 | 9.134e-06 1252 desired 1.034e-01  151 +2.310e-11 +3.621e-11    0    13 |    0   1.000e+00 9.134e-06 |
   304 3.161e-01 9.246e+00 | 1.001e-05  455 desired 9.408e-02   55 +2.784e-11 +4.239e-11    0    13 |    0   1.000e+00 1.001e-05 |
   305 3.161e-01 1.017e+01 | 1.166e-05   90 desired 7.777e-02   11 +3.628e-11 +5.580e-11    0    13 |    1   5.000e-01 5.830e-06 |
   306 3.161e-01 8.136e+00 | 7.388e-06 2545 desired 1.175e-01  307 +2.127e-11 +2.389e-11    0    13 |    0   1.000e+00 7.388e-06 |
   307 3.161e-01 8.950e+00 | 7.844e-06  272 desired 9.716e-02   33 +2.273e-11 +2.626e-11    0    13 |    0   1.000e+00 7.844e-06 |
   308 3.161e-01 9.845e+00 | 8.490e-06  917 desired 7.839e-02  111 +2.269e-11 +2.990e-11    0    13 |    0   1.000e+00 8.490e-06 |
   309 3.161e-01 1.083e+01 | 9.656e-06   15 desired 1.353e-01    1 +3.164e-11 +3.744e-11    0    13 |    1   5.000e-01 4.828e-06 |
   310 3.161e-01 8.664e+00 | 6.612e-06 2925 desired 8.829e-02  354 +1.808e-11 +1.883e-11    0    13 |    0   1.000e+00 6.612e-06 |
   311 3.161e-01 9.530e+00 | 7.052e-06 4212 desired 9.972e-02  509 +1.857e-11 +2.084e-11    0    13 |    0   1.000e+00 7.052e-06 |
   312 3.161e-01 1.048e+01 | 7.766e-06 4011 desired 8.099e-02  485 +1.722e-11 +2.450e-11    0    13 |    0   1.000e+00 7.766e-06 |
   313 3.161e-01 1.153e+01 | 9.351e-06  266 desired 8.317e-02   32 +3.408e-11 +3.431e-11    0    13 |   19   1.907e-06 1.784e-11 |
   314 3.161e-01 9.225e+00 | 7.574e-06    1 desired 8.317e-02    0 +2.119e-11 +2.427e-11    0    13 |    1   5.000e-01 3.787e-06 |
   315 3.161e-01 7.380e+00 | 4.659e-06 5001 correct 2.527e-01  603 +1.233e-09 +9.707e-12    0    13 |   11   4.883e-04 2.275e-09 |
   316 3.161e-01 5.904e+00 | 3.736e-06 5001 correct 1.586e-01  605 +1.181e-10 +6.458e-12    0    13 |
==============================
Exit: Early stoppiong. (2 correction steps cap reached).

Final Results
==============================
Iterations:.................................................................316
CPU seconds:................................................................11.7833
# zero groups:..............................................................0
Objective function:.........................................................3.161381e-01
Optimality error:...........................................................4.107393e-05
Function evaluations:.......................................................668
Gradient evaluations:.......................................................317
